beds,baths,sq_feet,cats,dogs,postal_code,type_Apartment,type_Basement,type_Condo Unit,type_House,price
2,2.0,1371.060606060606,1,1,168,1.0,0.0,0.0,0.0,4500.0
2,1.0,800.0,0,0,32,0.0,1.0,0.0,0.0,995.0
2,1.0,632.28,0,0,77,0.0,0.0,1.0,0.0,1375.0
2,2.5,1371.060606060606,1,1,194,1.0,0.0,0.0,0.0,3150.0
2,2.0,890.0,0,0,215,0.0,0.0,1.0,0.0,1800.0
2,2.0,1371.060606060606,0,0,168,1.0,0.0,0.0,0.0,2695.0
2,1.0,699.0,1,1,77,1.0,0.0,0.0,0.0,1489.0
2,1.0,699.0,1,1,77,1.0,0.0,0.0,0.0,1299.0
2,1.0,699.0,1,1,77,1.0,0.0,0.0,0.0,1424.0
1,1.0,1371.060606060606,1,0,168,1.0,0.0,0.0,0.0,1050.0
1,2.0,1350.0,1,1,72,0.0,0.0,1.0,0.0,2900.0
3,1.5,1371.060606060606,0,0,101,0.0,0.0,0.0,0.0,1800.0
0,1.0,1371.060606060606,1,1,194,1.0,0.0,0.0,0.0,1250.0
4,3.0,0.0,0,0,146,0.0,0.0,0.0,1.0,2200.0
3,1.0,1371.060606060606,0,0,194,0.0,1.0,0.0,0.0,1595.0
2,2.5,1371.060606060606,1,1,40,1.0,0.0,0.0,0.0,2050.0
1,1.0,1371.060606060606,0,0,43,1.0,0.0,0.0,0.0,1695.0
1,1.0,1371.060606060606,1,1,168,1.0,0.0,0.0,0.0,2595.0
1,2.0,700.0,1,1,225,0.0,0.0,1.0,0.0,1875.0
1,1.0,1371.060606060606,0,0,101,0.0,1.0,0.0,0.0,1300.0
2,1.0,1000.0,0,0,215,0.0,1.0,0.0,0.0,1500.0
4,2.5,1575.0,1,1,39,0.0,0.0,0.0,0.0,2395.0
1,1.0,744.0,1,1,68,1.0,0.0,0.0,0.0,1280.0
2,1.0,1023.0,1,1,68,1.0,0.0,0.0,0.0,1540.0
2,1.0,1023.0,1,1,68,1.0,0.0,0.0,0.0,1440.0
1,1.0,744.0,1,1,68,1.0,0.0,0.0,0.0,1180.0
3,1.0,1200.0,0,0,59,0.0,0.0,0.0,1.0,1800.0
3,2.0,1000.0,1,1,52,0.0,0.0,0.0,0.0,595.0
3,1.0,1371.060606060606,0,0,194,0.0,1.0,0.0,0.0,1750.0
2,1.0,1000.0,1,1,17,0.0,1.0,0.0,0.0,1300.0
2,1.0,960.0,0,0,59,0.0,0.0,0.0,0.0,1600.0
2,2.0,924.0,1,1,22,1.0,0.0,0.0,0.0,1700.0
2,2.0,949.0,1,1,22,1.0,0.0,0.0,0.0,1660.0
2,1.0,1371.060606060606,1,1,101,1.0,0.0,0.0,0.0,1215.0
3,2.5,2122.0,1,1,13,0.0,0.0,0.0,1.0,2900.0
3,3.0,1371.060606060606,0,0,66,0.0,0.0,0.0,0.0,2000.0
3,2.5,1552.0,1,1,215,0.0,0.0,0.0,0.0,2300.0
3,2.0,1200.0,1,1,69,0.0,0.0,0.0,0.0,1950.0
0,1.0,675.0,1,1,43,1.0,0.0,0.0,0.0,744.0
1,1.0,1371.060606060606,1,1,43,1.0,0.0,0.0,0.0,904.0
2,2.0,800.0,0,0,101,0.0,0.0,1.0,0.0,1500.0
1,1.0,120.0,1,1,59,0.0,0.0,0.0,0.0,650.0
2,1.5,970.0,1,0,65,0.0,0.0,1.0,0.0,1695.0
5,2.0,1371.060606060606,1,1,13,0.0,0.0,0.0,1.0,2900.0
3,1.0,1000.0,1,1,32,0.0,0.0,0.0,0.0,1650.0
1,1.0,750.0,0,0,66,0.0,1.0,0.0,0.0,595.0
4,3.5,2600.0,0,0,36,0.0,0.0,0.0,1.0,3200.0
2,2.0,925.0,0,0,290,0.0,0.0,1.0,0.0,2300.0
3,2.0,1500.0,1,1,69,0.0,0.0,0.0,1.0,2100.0
0,1.0,468.0,0,0,225,1.0,0.0,0.0,0.0,1250.0
1,1.0,750.0,1,1,72,1.0,0.0,0.0,0.0,1200.0
0,1.0,600.0,1,1,72,1.0,0.0,0.0,0.0,1150.0
1,1.0,720.0,1,1,72,1.0,0.0,0.0,0.0,1000.0
4,3.5,1600.0,0,0,22,0.0,0.0,0.0,0.0,3000.0
2,2.0,1371.060606060606,0,0,290,0.0,0.0,1.0,0.0,2000.0
1,1.0,611.0,0,0,290,0.0,0.0,1.0,0.0,1975.0
2,1.0,850.0,0,0,59,0.0,0.0,0.0,0.0,1250.0
1,0.0,1371.060606060606,0,0,146,0.0,0.0,0.0,0.0,750.0
3,2.5,1651.0,0,0,215,0.0,0.0,0.0,0.0,2100.0
2,1.0,780.0,1,1,225,1.0,0.0,0.0,0.0,1539.0
1,1.0,598.0,1,1,225,1.0,0.0,0.0,0.0,1209.0
3,1.0,850.0,0,0,32,0.0,0.0,0.0,1.0,1595.0
5,1.5,1086.0,0,1,32,0.0,0.0,0.0,1.0,3400.0
2,2.0,1038.0,0,0,66,0.0,0.0,0.0,0.0,1750.0
3,2.5,1371.060606060606,0,0,36,0.0,0.0,0.0,0.0,600.0
2,1.0,1371.060606060606,1,1,66,0.0,1.0,0.0,0.0,1100.0
1,1.0,450.0,0,0,168,0.0,0.0,1.0,0.0,1100.0
1,1.0,700.0,0,0,66,0.0,1.0,0.0,0.0,690.0
2,1.0,1371.060606060606,1,0,66,0.0,1.0,0.0,0.0,1600.0
0,1.0,0.0,1,1,32,1.0,0.0,0.0,0.0,1075.0
1,1.0,620.0,1,1,32,1.0,0.0,0.0,0.0,1319.0
0,1.0,0.0,1,1,32,1.0,0.0,0.0,0.0,950.0
2,1.0,0.0,1,1,32,1.0,0.0,0.0,0.0,1524.0
3,2.5,1750.0,0,0,215,0.0,0.0,0.0,1.0,2400.0
3,1.5,750.0,1,1,17,0.0,0.0,1.0,0.0,1300.0
1,2.0,800.0,0,0,194,0.0,0.0,1.0,0.0,1650.0
2,2.0,864.0,0,0,68,0.0,0.0,1.0,0.0,1600.0
5,2.5,1371.060606060606,1,1,32,0.0,0.0,0.0,1.0,2500.0
3,2.5,1355.83,1,1,49,0.0,0.0,0.0,0.0,2000.0
2,1.0,1371.060606060606,1,1,66,0.0,0.0,0.0,0.0,1400.0
2,1.0,940.0,0,0,92,1.0,0.0,0.0,0.0,1350.0
2,1.0,0.0,1,1,225,1.0,0.0,0.0,0.0,1544.0
1,1.0,573.0,1,1,225,1.0,0.0,0.0,0.0,1279.0
2,1.0,0.0,1,1,225,1.0,0.0,0.0,0.0,1454.0
3,2.5,1371.060606060606,0,0,146,0.0,0.0,0.0,1.0,2600.0
1,1.0,800.0,1,0,92,0.0,1.0,0.0,0.0,995.0
2,2.0,1028.0,0,0,215,0.0,1.0,0.0,0.0,1800.0
2,1.0,1371.060606060606,1,1,66,0.0,1.0,0.0,0.0,1100.0
3,2.0,1022.0,1,1,74,1.0,0.0,0.0,0.0,1830.0
2,2.0,881.0,1,1,74,1.0,0.0,0.0,0.0,1581.0
2,1.0,722.0,1,1,74,1.0,0.0,0.0,0.0,1638.0
2,1.0,778.0,1,1,74,1.0,0.0,0.0,0.0,1552.0
1,1.0,579.0,1,1,74,1.0,0.0,0.0,0.0,1418.0
3,2.5,1462.0,1,1,215,0.0,0.0,0.0,0.0,1899.0
2,1.0,1000.0,1,0,53,0.0,0.0,1.0,0.0,1450.0
1,1.0,700.0,1,1,215,1.0,0.0,0.0,0.0,1550.0
3,2.5,1500.0,1,1,92,0.0,0.0,0.0,0.0,2550.0
1,1.0,1371.060606060606,0,0,194,0.0,0.0,0.0,0.0,775.0
3,1.0,1100.0,0,0,59,0.0,0.0,0.0,0.0,1750.0
4,2.0,1350.0,0,0,146,0.0,0.0,0.0,0.0,690.0
5,3.0,2405.0,1,1,49,0.0,0.0,0.0,1.0,3000.0
1,1.0,1371.060606060606,0,0,146,0.0,0.0,0.0,0.0,750.0
0,8.0,1371.060606060606,0,0,225,0.0,0.0,0.0,0.0,550.0
2,2.0,900.0,0,1,225,0.0,0.0,1.0,0.0,1800.0
2,1.0,1000.0,0,0,39,0.0,1.0,0.0,0.0,1200.0
3,2.5,1220.0,0,0,36,0.0,0.0,0.0,0.0,2000.0
3,2.5,1200.0,0,0,49,0.0,0.0,0.0,0.0,2225.0
3,2.5,1371.060606060606,0,0,53,0.0,0.0,0.0,1.0,2400.0
2,2.0,938.0,0,0,215,0.0,0.0,1.0,0.0,2100.0
2,1.0,1000.0,0,1,13,0.0,1.0,0.0,0.0,1895.0
4,3.5,2200.0,1,1,36,0.0,0.0,0.0,1.0,2750.0
1,1.0,882.0,0,0,66,0.0,1.0,0.0,0.0,1550.0
2,2.0,960.0,1,1,290,0.0,0.0,1.0,0.0,2750.0
2,1.0,859.0,1,1,65,1.0,0.0,0.0,0.0,1698.0
3,1.0,971.0,1,1,65,1.0,0.0,0.0,0.0,1978.0
3,2.5,1400.0,1,1,215,0.0,0.0,0.0,0.0,1895.0
2,2.0,990.0,0,0,290,0.0,0.0,1.0,0.0,1950.0
2,1.0,850.0,1,1,59,0.0,1.0,0.0,0.0,1100.0
1,1.0,511.0,0,0,215,0.0,0.0,1.0,0.0,1350.0
3,2.0,1100.0,0,0,39,0.0,0.0,0.0,0.0,700.0
1,1.0,725.0,0,0,146,0.0,0.0,1.0,0.0,1790.0
2,2.0,756.0,0,0,215,0.0,0.0,1.0,0.0,1700.0
4,3.5,1371.060606060606,1,1,59,0.0,0.0,0.0,1.0,2650.0
2,2.5,1371.060606060606,1,1,39,0.0,0.0,0.0,0.0,1899.0
1,1.0,1371.060606060606,1,1,39,0.0,0.0,0.0,0.0,1100.0
2,1.5,1040.0,0,0,68,0.0,1.0,0.0,0.0,2000.0
1,1.0,1371.060606060606,0,1,168,0.0,0.0,0.0,0.0,760.0
3,2.5,1371.060606060606,0,0,74,0.0,0.0,0.0,0.0,2000.0
2,2.0,1194.0,1,1,168,0.0,0.0,1.0,0.0,1900.0
2,2.0,1000.0,0,0,53,0.0,1.0,0.0,0.0,1600.0
3,2.5,1371.060606060606,1,1,74,0.0,0.0,0.0,1.0,2300.0
6,4.5,2400.0,0,0,146,0.0,0.0,0.0,0.0,690.0
2,1.0,846.0,1,1,146,0.0,0.0,1.0,0.0,1800.0
2,2.0,1200.0,0,0,25,0.0,0.0,1.0,0.0,1900.0
2,1.0,1150.0,1,1,32,0.0,0.0,0.0,0.0,1475.0
3,2.0,1100.0,0,0,52,0.0,0.0,0.0,1.0,2200.0
2,2.5,1040.0,1,1,194,0.0,0.0,1.0,0.0,2995.0
3,2.0,1371.060606060606,1,1,215,0.0,0.0,0.0,0.0,2399.0
2,1.0,1371.060606060606,1,1,215,0.0,0.0,0.0,0.0,1399.0
2,1.0,831.0,1,1,65,0.0,0.0,1.0,0.0,1295.0
5,2.5,1371.060606060606,0,0,215,0.0,0.0,0.0,0.0,4000.0
2,1.0,1371.060606060606,1,1,69,1.0,0.0,0.0,0.0,1350.0
2,1.0,882.0,0,0,68,0.0,0.0,1.0,0.0,1125.0
2,1.0,1000.0,1,1,32,0.0,1.0,0.0,0.0,1125.0
3,2.5,1087.0,1,1,32,0.0,0.0,0.0,0.0,1695.0
0,1.0,1.0,0,0,66,1.0,0.0,0.0,0.0,900.0
2,1.0,935.0,1,1,92,0.0,0.0,0.0,0.0,1725.0
3,1.5,1100.0,0,1,22,0.0,0.0,0.0,1.0,1950.0
3,1.0,1371.060606060606,0,0,146,0.0,0.0,0.0,0.0,550.0
3,2.5,1752.0,0,0,66,0.0,0.0,0.0,1.0,2595.0
6,3.0,2550.0,0,1,52,0.0,0.0,0.0,0.0,500.0
3,1.5,1200.0,1,1,49,0.0,0.0,0.0,0.0,1899.0
1,1.0,600.0,1,1,49,0.0,0.0,0.0,0.0,1249.0
3,2.5,1298.0,1,1,49,0.0,0.0,0.0,0.0,1999.0
2,1.0,649.0,1,1,49,0.0,0.0,0.0,0.0,1379.0
6,3.0,1371.060606060606,0,0,194,0.0,0.0,0.0,0.0,575.0
2,1.0,1371.060606060606,1,1,40,0.0,1.0,0.0,0.0,1500.0
2,2.0,975.0,1,1,290,0.0,0.0,1.0,0.0,1950.0
1,1.0,676.19,1,0,215,0.0,0.0,1.0,0.0,1350.0
3,2.5,1371.060606060606,1,1,65,0.0,0.0,0.0,0.0,1975.0
2,1.0,1371.060606060606,0,0,40,0.0,0.0,0.0,0.0,1600.0
0,1.0,600.0,1,1,168,1.0,0.0,0.0,0.0,2400.0
1,1.0,620.0,1,1,168,1.0,0.0,0.0,0.0,3270.0
2,1.5,797.0,1,1,168,1.0,0.0,0.0,0.0,3360.0
4,2.0,1350.0,0,0,146,0.0,0.0,0.0,0.0,700.0
2,1.0,1371.060606060606,0,0,194,0.0,0.0,0.0,0.0,1500.0
3,2.5,1400.0,0,0,36,0.0,0.0,0.0,0.0,1950.0
2,2.0,900.0,0,0,290,0.0,0.0,1.0,0.0,2000.0
2,2.0,990.0,1,0,66,0.0,0.0,1.0,0.0,1900.0
2,2.0,742.0,0,0,36,0.0,0.0,1.0,0.0,1550.0
2,3.0,2000.0,1,1,290,0.0,0.0,1.0,0.0,4750.0
2,1.0,886.0,0,0,215,0.0,1.0,0.0,0.0,1700.0
2,2.5,1460.0,1,1,225,0.0,0.0,0.0,0.0,2600.0
3,2.0,1371.060606060606,1,1,52,0.0,0.0,0.0,0.0,1900.0
4,3.0,1600.0,0,0,49,0.0,0.0,0.0,0.0,2000.0
1,1.0,480.0,0,0,215,0.0,1.0,0.0,0.0,1100.0
3,2.0,1405.0,0,0,40,0.0,0.0,0.0,0.0,2300.0
2,2.5,1246.0,1,1,66,0.0,0.0,0.0,0.0,2000.0
1,1.0,1371.060606060606,0,0,215,0.0,1.0,0.0,0.0,1300.0
1,1.0,865.0,0,0,72,0.0,0.0,1.0,0.0,1850.0
2,1.0,701.0,1,1,194,1.0,0.0,0.0,0.0,1952.0
3,1.5,1300.0,0,0,68,0.0,0.0,0.0,0.0,1700.0
2,2.0,1035.0,1,0,49,0.0,0.0,1.0,0.0,1800.0
1,1.0,500.0,0,0,74,0.0,1.0,0.0,0.0,1500.0
1,1.0,1371.060606060606,0,0,43,0.0,0.0,0.0,0.0,675.0
2,1.0,800.0,0,0,168,0.0,0.0,1.0,0.0,2450.0
3,1.0,1371.060606060606,1,1,52,0.0,0.0,0.0,0.0,1650.0
2,1.0,1371.060606060606,0,0,66,0.0,1.0,0.0,0.0,1450.0
2,2.0,870.0,1,1,290,0.0,0.0,1.0,0.0,2304.0
3,2.0,1371.060606060606,0,1,215,0.0,0.0,0.0,1.0,2295.0
2,2.0,1100.0,1,1,290,0.0,0.0,1.0,0.0,1900.0
0,1.0,200.0,1,1,66,1.0,0.0,0.0,0.0,719.0
1,1.0,600.0,1,1,66,1.0,0.0,0.0,0.0,1044.0
2,1.0,750.0,1,1,66,1.0,0.0,0.0,0.0,1263.0
3,2.5,1414.0,1,1,215,0.0,0.0,0.0,0.0,1949.0
2,1.5,1384.0,1,1,215,0.0,0.0,0.0,0.0,1849.0
1,1.0,638.0,1,1,215,0.0,0.0,0.0,0.0,1499.0
3,2.5,1516.0,1,1,215,0.0,0.0,0.0,0.0,2299.0
0,1.0,341.0,1,1,290,1.0,0.0,0.0,0.0,779.0
3,2.5,1400.0,0,0,74,0.0,0.0,0.0,0.0,2500.0
2,1.0,1371.060606060606,0,0,77,0.0,1.0,0.0,0.0,1250.0
1,1.0,533.0,1,1,225,1.0,0.0,0.0,0.0,1099.0
2,1.0,681.0,1,1,225,1.0,0.0,0.0,0.0,1279.0
0,1.0,278.0,1,1,225,1.0,0.0,0.0,0.0,929.0
0,1.0,294.0,0,0,290,1.0,0.0,0.0,0.0,960.0
1,1.0,538.0,0,0,290,1.0,0.0,0.0,0.0,1180.0
2,1.0,737.0,0,0,290,1.0,0.0,0.0,0.0,1479.0
0,1.0,501.0,1,1,66,1.0,0.0,0.0,0.0,1049.0
2,1.0,849.0,1,1,66,1.0,0.0,0.0,0.0,1469.0
1,1.0,489.0,1,1,66,1.0,0.0,0.0,0.0,1109.0
0,1.0,336.0,1,1,43,1.0,0.0,0.0,0.0,979.0
1,1.0,580.0,1,1,43,1.0,0.0,0.0,0.0,1099.0
2,1.0,724.0,1,1,43,1.0,0.0,0.0,0.0,1349.0
4,3.0,1650.0,0,0,215,0.0,0.0,0.0,0.0,2500.0
2,1.0,859.0,1,1,77,1.0,0.0,0.0,0.0,1514.0
2,1.0,859.0,1,1,77,1.0,0.0,0.0,0.0,1299.0
0,1.0,459.0,1,1,77,1.0,0.0,0.0,0.0,989.0
1,1.0,659.0,1,1,77,1.0,0.0,0.0,0.0,1129.0
0,1.0,180.0,1,1,290,1.0,0.0,0.0,0.0,739.0
1,1.0,530.0,1,1,290,1.0,0.0,0.0,0.0,1130.0
1,1.0,783.0,1,1,290,1.0,0.0,0.0,0.0,1139.0
2,1.0,824.0,1,1,290,1.0,0.0,0.0,0.0,1669.0
0,1.0,490.0,1,1,290,1.0,0.0,0.0,0.0,988.0
1,1.0,516.0,1,1,290,1.0,0.0,0.0,0.0,1065.0
2,1.0,884.0,1,1,290,1.0,0.0,0.0,0.0,1129.0
0,1.0,1371.060606060606,1,1,225,1.0,0.0,0.0,0.0,922.0
1,1.0,1371.060606060606,1,1,225,1.0,0.0,0.0,0.0,1141.0
2,1.0,1371.060606060606,1,1,225,1.0,0.0,0.0,0.0,1339.0
2,2.0,865.0,1,1,215,0.0,0.0,1.0,0.0,1675.0
0,1.0,400.0,1,1,290,1.0,0.0,0.0,0.0,801.0
1,1.0,587.0,1,1,290,1.0,0.0,0.0,0.0,1049.0
2,1.0,804.0,1,1,290,1.0,0.0,0.0,0.0,1130.0
0,1.0,425.0,1,1,146,1.0,0.0,0.0,0.0,1167.0
1,1.0,630.0,1,1,146,1.0,0.0,0.0,0.0,1470.0
2,1.0,865.0,1,1,146,1.0,0.0,0.0,0.0,1845.0
1,1.0,425.0,1,1,146,1.0,0.0,0.0,0.0,1440.0
1,1.0,630.0,1,1,146,1.0,0.0,0.0,0.0,1745.0
1,1.0,865.0,1,1,146,1.0,0.0,0.0,0.0,2095.0
0,1.0,261.0,1,1,69,1.0,0.0,0.0,0.0,999.0
1,1.0,455.0,1,1,69,1.0,0.0,0.0,0.0,1149.0
2,1.0,835.0,1,1,69,1.0,0.0,0.0,0.0,1309.0
0,1.0,223.0,1,1,101,1.0,0.0,0.0,0.0,929.0
1,1.0,442.0,1,1,101,1.0,0.0,0.0,0.0,1099.0
1,1.0,681.0,1,1,43,1.0,0.0,0.0,0.0,1209.0
2,1.0,835.0,1,1,43,1.0,0.0,0.0,0.0,1449.0
0,1.0,449.0,1,1,66,1.0,0.0,0.0,0.0,1034.0
1,1.0,435.0,1,1,66,1.0,0.0,0.0,0.0,1189.0
0,1.0,295.0,1,1,225,1.0,0.0,0.0,0.0,929.0
1,1.0,588.0,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,1.0,775.0,1,1,225,1.0,0.0,0.0,0.0,1329.0
0,1.0,329.0,1,1,225,1.0,0.0,0.0,0.0,889.0
1,1.0,567.0,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,1.0,769.0,1,1,225,1.0,0.0,0.0,0.0,1319.0
0,1.0,326.0,1,1,225,1.0,0.0,0.0,0.0,929.0
1,1.0,627.0,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,1.0,741.0,1,1,225,1.0,0.0,0.0,0.0,1279.0
1,1.0,590.0,1,1,225,1.0,0.0,0.0,0.0,1089.0
2,1.0,717.0,1,1,225,1.0,0.0,0.0,0.0,1299.0
3,1.0,834.0,1,1,225,1.0,0.0,0.0,0.0,1449.0
4,2.5,2600.0,1,1,215,0.0,0.0,0.0,1.0,2800.0
0,1.0,452.0,1,1,43,1.0,0.0,0.0,0.0,979.0
1,1.0,487.0,1,1,43,1.0,0.0,0.0,0.0,1099.0
3,1.0,930.0,1,1,77,1.0,0.0,0.0,0.0,1509.0
2,1.0,750.0,1,1,77,1.0,0.0,0.0,0.0,1349.0
1,1.0,550.0,1,1,77,1.0,0.0,0.0,0.0,1179.0
1,1.0,553.0,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,1.0,740.0,1,1,225,1.0,0.0,0.0,0.0,1279.0
1,1.0,562.0,1,1,52,1.0,0.0,0.0,0.0,1149.0
2,1.0,821.0,1,1,52,1.0,0.0,0.0,0.0,1439.0
0,1.0,422.0,1,1,52,1.0,0.0,0.0,0.0,999.0
1,1.0,625.0,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,1.0,845.0,1,1,225,1.0,0.0,0.0,0.0,1319.0
1,1.0,1371.060606060606,1,1,65,1.0,0.0,0.0,0.0,1349.0
1,1.0,1371.060606060606,1,1,65,1.0,0.0,0.0,0.0,1550.0
1,1.0,570.0,1,1,77,1.0,0.0,0.0,0.0,1119.0
2,1.0,729.0,1,1,77,1.0,0.0,0.0,0.0,1269.0
0,1.0,292.0,1,1,17,1.0,0.0,0.0,0.0,1049.0
1,1.0,618.0,1,1,17,1.0,0.0,0.0,0.0,1199.0
2,1.0,797.0,1,1,17,1.0,0.0,0.0,0.0,1429.0
1,1.0,625.0,1,1,66,1.0,0.0,0.0,0.0,1129.0
1,1.0,421.0,1,1,290,1.0,0.0,0.0,0.0,1129.0
2,1.0,765.0,1,1,290,1.0,0.0,0.0,0.0,1369.0
0,1.0,425.0,1,1,69,1.0,0.0,0.0,0.0,999.0
1,1.0,626.0,1,1,69,1.0,0.0,0.0,0.0,1109.0
2,1.0,825.0,1,1,69,1.0,0.0,0.0,0.0,1409.0
0,1.0,400.0,1,1,66,1.0,0.0,0.0,0.0,1029.0
1,1.0,537.0,1,1,66,1.0,0.0,0.0,0.0,1129.0
1,1.0,463.0,1,1,72,1.0,0.0,0.0,0.0,1119.0
2,1.0,724.0,1,1,72,1.0,0.0,0.0,0.0,1369.0
0,1.0,525.0,1,1,72,1.0,0.0,0.0,0.0,1119.0
2,1.0,768.0,1,1,43,1.0,0.0,0.0,0.0,1339.0
1,1.0,526.0,1,1,43,1.0,0.0,0.0,0.0,1079.0
0,1.0,257.0,1,1,43,1.0,0.0,0.0,0.0,899.0
0,1.0,591.0,1,1,290,1.0,0.0,0.0,0.0,999.0
1,1.0,539.0,1,1,290,1.0,0.0,0.0,0.0,1149.0
2,1.0,838.0,1,1,290,1.0,0.0,0.0,0.0,1429.0
1,1.0,567.0,1,1,65,1.0,0.0,0.0,0.0,1149.0
2,1.0,720.0,1,1,65,1.0,0.0,0.0,0.0,1399.0
3,1.0,938.0,1,1,65,1.0,0.0,0.0,0.0,1509.0
0,1.0,330.0,1,1,225,1.0,0.0,0.0,0.0,979.0
1,1.0,538.0,1,1,225,1.0,0.0,0.0,0.0,1079.0
2,1.0,818.0,1,1,225,1.0,0.0,0.0,0.0,1279.0
0,1.0,0.0,1,1,225,1.0,0.0,0.0,0.0,979.0
1,1.0,603.0,1,1,225,1.0,0.0,0.0,0.0,1099.0
2,1.0,851.0,1,1,225,1.0,0.0,0.0,0.0,1299.0
0,1.0,501.0,1,1,225,1.0,0.0,0.0,0.0,979.0
1,1.0,646.0,1,1,225,1.0,0.0,0.0,0.0,1169.0
2,1.0,818.0,1,1,225,1.0,0.0,0.0,0.0,1389.0
1,1.0,636.0,1,1,72,1.0,0.0,0.0,0.0,1149.0
2,1.0,792.0,1,1,72,1.0,0.0,0.0,0.0,1379.0
1,1.0,565.0,1,1,66,1.0,0.0,0.0,0.0,1129.0
2,1.0,696.0,1,1,66,1.0,0.0,0.0,0.0,1379.0
3,1.0,859.0,1,1,66,1.0,0.0,0.0,0.0,1529.0
0,1.0,470.0,1,1,290,1.0,0.0,0.0,0.0,909.0
1,1.0,612.0,1,1,290,1.0,0.0,0.0,0.0,1129.0
2,1.0,960.0,1,1,39,0.0,0.0,0.0,0.0,1399.0
3,1.0,1030.0,1,1,39,0.0,0.0,0.0,0.0,1549.0
4,1.0,1286.0,1,1,39,0.0,0.0,0.0,0.0,1609.0
0,1.0,467.0,1,1,225,1.0,0.0,0.0,0.0,1029.0
1,1.0,613.0,1,1,225,1.0,0.0,0.0,0.0,1089.0
2,1.0,846.0,1,1,225,1.0,0.0,0.0,0.0,1319.0
3,1.0,942.0,1,1,225,1.0,0.0,0.0,0.0,1479.0
1,1.0,568.0,1,1,43,1.0,0.0,0.0,0.0,1099.0
0,1.0,419.0,1,1,43,1.0,0.0,0.0,0.0,999.0
1,1.0,535.0,1,1,225,1.0,0.0,0.0,0.0,1039.0
2,1.0,711.0,1,1,225,1.0,0.0,0.0,0.0,1369.0
0,1.0,340.0,1,1,225,1.0,0.0,0.0,0.0,929.0
1,1.0,451.0,1,1,225,1.0,0.0,0.0,0.0,1079.0
2,1.0,690.0,1,1,225,1.0,0.0,0.0,0.0,1229.0
0,1.0,1371.060606060606,1,1,225,1.0,0.0,0.0,0.0,1029.0
0,1.0,1371.060606060606,1,1,225,1.0,0.0,0.0,0.0,1049.0
2,2.0,1371.060606060606,0,0,101,0.0,0.0,0.0,1.0,1550.0
1,1.0,651.0,1,1,52,1.0,0.0,0.0,0.0,1179.0
2,1.0,771.0,1,1,52,1.0,0.0,0.0,0.0,1379.0
1,1.0,490.0,1,1,290,1.0,0.0,0.0,0.0,1189.0
2,1.0,807.0,1,1,52,1.0,0.0,0.0,0.0,1359.0
1,1.0,660.0,1,1,52,1.0,0.0,0.0,0.0,1169.0
0,1.0,303.0,1,1,225,1.0,0.0,0.0,0.0,929.0
1,1.0,540.0,1,1,225,1.0,0.0,0.0,0.0,1069.0
2,1.0,854.0,1,1,225,1.0,0.0,0.0,0.0,1309.0
1,1.0,646.0,1,1,225,1.0,0.0,0.0,0.0,1169.0
1,1.0,539.0,1,1,225,1.0,0.0,0.0,0.0,1029.0
2,1.0,897.0,1,1,225,1.0,0.0,0.0,0.0,1309.0
3,1.0,894.0,1,1,225,1.0,0.0,0.0,0.0,1459.0
0,1.0,356.0,1,1,225,1.0,0.0,0.0,0.0,999.0
1,1.0,647.0,1,1,225,1.0,0.0,0.0,0.0,1099.0
2,1.0,784.0,1,1,225,1.0,0.0,0.0,0.0,1309.0
1,1.0,650.0,1,1,290,1.0,0.0,0.0,0.0,1099.0
2,1.0,820.0,1,1,290,1.0,0.0,0.0,0.0,1279.0
1,1.0,614.0,1,1,72,1.0,0.0,0.0,0.0,1109.0
2,1.0,732.0,1,1,72,1.0,0.0,0.0,0.0,1369.0
3,1.0,856.0,1,1,72,1.0,0.0,0.0,0.0,1579.0
0,1.0,457.0,1,1,69,1.0,0.0,0.0,0.0,979.0
1,1.0,637.0,1,1,69,1.0,0.0,0.0,0.0,1129.0
3,1.0,1132.0,1,1,69,1.0,0.0,0.0,0.0,1529.0
2,2.0,1500.0,1,1,290,1.0,0.0,0.0,0.0,3495.0
1,1.0,631.0,1,1,77,1.0,0.0,0.0,0.0,1179.0
2,1.0,724.0,1,1,77,1.0,0.0,0.0,0.0,1399.0
3,1.0,901.0,1,1,77,1.0,0.0,0.0,0.0,1579.0
1,1.0,550.0,1,1,66,1.0,0.0,0.0,0.0,1079.0
2,1.0,700.0,1,1,66,1.0,0.0,0.0,0.0,1279.0
1,1.0,452.0,1,1,225,1.0,0.0,0.0,0.0,1069.0
2,1.0,684.0,1,1,225,1.0,0.0,0.0,0.0,1289.0
3,1.0,1164.0,1,1,225,1.0,0.0,0.0,0.0,1529.0
1,1.0,448.0,1,1,77,1.0,0.0,0.0,0.0,1079.0
2,1.0,698.0,1,1,77,1.0,0.0,0.0,0.0,1339.0
1,1.0,595.0,1,1,225,1.0,0.0,0.0,0.0,1069.0
2,1.0,800.0,1,1,225,1.0,0.0,0.0,0.0,1329.0
1,1.0,820.0,1,1,59,0.0,0.0,1.0,0.0,1675.0
0,1.0,218.0,1,1,43,1.0,0.0,0.0,0.0,949.0
